категория,CLIENT_ID,fin_segment,first_prod_ddateid,first_prod,age,gender,cnt_zp,cnt_open_zp,cnt_deb,cnt_open_deb,rest_debet_card,rest_safe,cnt_cc,cnt_cc_with_lim,rest_cc_limit,cnt_csf,cnt_active_csf,rest_csf_start,cnt_pil,cnt_active_pil,rest_pil_start,cnt_depo,cnt_active_depo,rest_depo_now,cnt_cash,cnt_pos,cnt_easy_installment,flg_currency
оформили PIL,8107,2,20170221,CC,40,M,0,0,0,0,0.00,0.00,3,2,22500,1,0,0,2,1,32770,0,0,0,5,2,0,Нет
оформили PIL,8108,2,20170224,CC,48,M,0,0,1,1,0.00,0.00,3,3,37050,0,0,0,1,1,39133.86,0,0,0,35,2,0,Нет
оформили PIL,8109,1,20170216,CSF,57,F,0,0,0,0,0.00,0.00,3,1,20100,1,0,0,2,1,47250,0,0,0,3,11,0,Нет
оформили PIL,8110,2,20170313,CC,38,F,0,0,0,0,0.00,0.00,4,2,36900,0,0,0,2,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8111,0,20170519,CC,62,F,0,0,0,0,0.00,0.00,1,1,6400,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8112,1,20170519,CC,55,M,0,0,0,0,0.00,0.00,1,1,29000,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8113,2,20170519,PIL,49,M,0,0,0,0,0.00,0.00,1,1,33350,0,0,0,1,1,44712,0,0,0,0,0,0,Нет
не оформили PIL,8114,2,20170519,CC,48,M,0,0,0,0,0.00,0.00,1,1,25500,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8115,2,20170519,CC,42,M,0,0,0,0,0.00,0.00,1,1,8200,0,0,0,0,0,0,0,0,0,0,9,0,Нет
не оформили PIL,8116,2,20170519,DT AP,40,F,1,1,0,0,"34,482.65",0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,Нет
не оформили PIL,8117,5,20170519,PIL,37,F,0,0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8118,2,20170519,CC,33,M,1,1,0,0,8.56,0.00,2,2,49300,0,0,0,1,0,0,0,0,0,13,61,0,Нет
не оформили PIL,8119,,20170519,PIL,33,F,0,0,0,0,0.00,0.00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8120,5,20170519,PIL,33,M,1,0,0,0,0.00,0.00,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8121,2,20170519,CC,30,F,1,1,1,1,0.00,0.00,1,1,37600,1,0,0,0,0,0,0,0,0,0,12,0,Нет
оформили PIL,8122,2,20180612,PIL,46,F,0,0,0,0,0.00,0.00,2,0,0,1,1,"10,981",2,1,42880,0,0,0,0,0,0,Нет
оформили PIL,8123,2,20170216,CSF,46,M,0,0,0,0,0.00,0.00,2,2,44600,2,0,0,1,1,32160,0,0,0,0,19,0,Нет
оформили PIL,8124,2,20170217,CC,47,M,2,2,0,0,2.69,215.90,5,1,8750,0,0,0,3,2,96407.64,0,0,0,46,101,0,Нет
не оформили PIL,8125,0,20170520,CSF,53,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8126,1,20170520,CSF,36,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8127,2,20170521,CSF,36,M,0,0,0,0,0.00,0.00,1,1,21000,1,0,0,0,0,0,0,0,0,28,37,0,Нет
не оформили PIL,8128,0,20170521,CSF,29,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,8129,2,20170217,ZP,24,F,1,0,0,0,0.00,0.00,2,1,37250,3,0,0,1,1,62782.3,0,0,0,4,45,0,Нет
оформили PIL,8130,1,20170217,PIL,42,F,0,0,0,0,0.00,0.00,1,1,8950,0,0,0,3,1,22000,0,0,0,0,0,0,Нет
оформили PIL,8131,2,20170217,DT AP,36,M,1,0,0,0,0.00,0.00,1,1,1000,1,0,0,1,1,23584,0,0,0,0,0,0,Нет
оформили PIL,8132,3,20170217,CSF,53,F,0,0,1,1,35.88,0.00,2,2,20000,1,0,0,2,1,36000,0,0,0,2,17,0,Нет
оформили PIL,8133,2,20170301,CC,51,F,0,0,0,0,0.00,0.00,3,2,29600,0,0,0,1,1,28155,0,0,0,6,7,0,Нет
не оформили PIL,8134,2,20170522,CC,51,M,0,0,0,0,0.00,0.00,1,1,23150,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8135,0,20170522,PIL,48,F,0,0,0,0,0.00,0.00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8136,0,20170522,DT AP,47,M,1,1,0,0,29.42,0.00,1,1,27000,0,0,0,0,0,0,0,0,0,0,11,0,Нет
не оформили PIL,8137,0,20170522,CSF,43,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8138,0,20170522,DT AP,41,F,1,1,0,0,14.07,0.00,3,1,3000,0,0,0,4,2,36678.65,0,0,0,10,12,0,Нет
не оформили PIL,8139,5,20170522,CC,40,M,0,0,0,0,0.00,0.00,1,1,9800,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8140,2,20170522,CC,37,F,1,1,1,1,25.98,0.00,3,2,49950,2,0,0,0,0,0,0,0,0,0,17,0,Нет
не оформили PIL,8141,0,20170522,PIL,32,F,0,0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,8142,1,20170306,CC,33,M,0,0,0,0,0.00,0.00,3,1,4000,0,0,0,2,1,58572.8,0,0,0,0,0,0,Нет
не оформили PIL,8143,2,20170523,CC,49,F,0,0,0,0,0.00,0.00,2,1,53000,0,0,0,0,0,0,0,0,0,1,4,0,Нет
не оформили PIL,8144,5,20170523,CC,45,F,0,0,0,0,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8145,0,20170523,CC,43,M,0,0,0,0,0.00,0.00,1,1,9600,0,0,0,0,0,0,0,0,0,3,14,0,Нет
не оформили PIL,8146,5,20170523,CSF,36,M,0,0,0,0,0.00,0.00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8147,2,20170523,CSF,28,F,0,0,0,0,0.00,0.00,1,1,29000,2,0,0,0,0,0,0,0,0,4,15,0,Нет
оформили PIL,8148,2,20170220,CSF,35,M,0,0,1,1,0.00,0.00,3,2,5850,2,0,0,1,1,68527.36,0,0,0,0,0,0,Нет
оформили PIL,8149,1,20170221,CC,45,M,0,0,0,0,0.00,0.00,6,2,30300,0,0,0,5,1,51833.3,0,0,0,2,5,0,Нет
оформили PIL,8150,2,20170221,CC,41,M,0,0,0,0,0.00,0.00,4,2,26900,2,1,"4,136",3,1,14250,0,0,0,10,40,0,Нет
оформили PIL,8151,2,20170322,DT AP,32,M,1,1,0,0,"1,175.51",0.00,2,2,31300,0,0,0,1,1,50000,0,0,0,13,176,0,Нет
не оформили PIL,8152,1,20170524,CSF,59,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8153,2,20170524,ZP,57,F,1,1,0,0,9.39,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Нет
не оформили PIL,8154,1,20170524,ZP,52,F,1,1,0,0,217.20,0.00,1,1,24000,0,0,0,0,0,0,0,0,0,13,61,0,Нет
не оформили PIL,8155,0,20170524,CC,38,F,0,0,0,0,0.00,0.00,1,1,9600,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8156,2,20170524,CC,33,M,1,1,0,0,357.41,0.00,1,1,23650,0,0,0,0,0,0,0,0,0,39,37,0,Нет
оформили PIL,8157,1,20170221,CSF,36,M,0,0,2,2,"22,095.69",0.49,1,0,0,1,0,0,2,1,10000,1,0,0,5,27,0,Нет
оформили PIL,8158,0,20170301,CC,33,M,0,0,0,0,0.00,0.00,2,1,8450,0,0,0,1,1,25760,0,0,0,0,0,0,Нет
оформили PIL,8159,1,20170222,PIL,41,F,0,0,1,1,0.00,0.00,3,1,4000,0,0,0,3,1,49999.99,0,0,0,17,26,0,Нет
оформили PIL,8160,2,20170222,CC,54,M,0,0,1,1,36.05,0.00,3,2,45750,0,0,0,2,1,121256.68,0,0,0,0,4,0,Нет
оформили PIL,8161,2,20170222,CSF,43,F,0,0,0,0,0.00,0.00,2,2,36400,5,1,"56,129",1,1,8990.07,0,0,0,3,8,0,Нет
не оформили PIL,8162,5,20170525,CC,50,M,0,0,0,0,0.00,0.00,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8163,1,20170525,CC,38,M,0,0,0,0,0.00,0.00,1,1,12000,0,0,0,0,0,0,0,0,0,3,39,0,Нет
не оформили PIL,8164,0,20170525,CC,27,F,0,0,0,0,0.00,0.00,1,1,10500,0,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,8165,2,20170222,CC,38,F,0,0,1,1,0.00,0.00,7,1,24050,0,0,0,5,2,74470,0,0,0,3,0,0,Нет
оформили PIL,8166,1,20170222,CSF,34,F,0,0,0,0,0.00,0.00,2,1,3000,2,0,0,1,1,24024,0,0,0,0,0,0,Нет
оформили PIL,8167,2,20170222,CSF,27,F,0,0,0,0,0.00,0.00,3,2,31700,4,0,0,1,1,78820,0,0,0,15,59,0,Нет
оформили PIL,8168,2,20170223,CC,64,F,1,1,0,0,0.00,0.00,4,2,42850,0,0,0,1,0,0,0,0,0,11,10,0,Нет
оформили PIL,8169,1,20170228,CC,50,M,0,0,0,0,0.00,0.00,2,0,0,0,0,0,1,1,19762,0,0,0,0,0,0,Нет
оформили PIL,8170,2,20170228,CC,36,M,0,0,1,1,0.00,0.00,5,1,16200,0,0,0,4,1,50000,0,0,0,0,0,0,Нет
оформили PIL,8171,2,20170224,CSF,50,F,0,0,0,0,0.00,0.00,3,1,41900,4,0,0,2,1,8720.79,0,0,0,0,0,0,Нет
оформили PIL,8172,1,20170225,CC,30,M,0,0,1,0,0.00,0.00,4,2,6350,2,0,0,3,2,69010,0,0,0,4,29,0,Нет
не оформили PIL,8173,0,20170526,CC,49,F,0,0,0,0,0.00,0.00,1,1,24000,0,0,0,0,0,0,0,0,0,1,0,0,Нет
не оформили PIL,8174,0,20170526,CC,44,M,0,0,0,0,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8175,0,20170526,CC,37,M,0,0,0,0,0.00,0.00,1,1,30000,0,0,0,0,0,0,0,0,0,2,0,0,Нет
не оформили PIL,8176,2,20170526,CSF,30,M,0,0,0,0,0.00,0.00,1,0,0,1,0,0,1,1,16853.9,0,0,0,0,0,0,Нет
не оформили PIL,8177,1,20170526,CC,25,M,0,0,0,0,0.00,0.00,1,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,8178,2,20170307,CC,60,F,0,0,0,0,0.00,0.00,4,2,18200,2,0,0,1,1,30000,0,0,0,27,66,0,Нет
оформили PIL,8179,0,20170320,CC,30,F,0,0,0,0,0.00,0.00,2,2,12700,0,0,0,1,1,15750,0,0,0,21,14,0,Нет
не оформили PIL,8180,0,20170527,CSF,54,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8181,2,20170527,CC,53,F,0,0,1,1,10.13,0.00,3,1,34000,1,0,0,2,0,0,0,0,0,0,9,0,Нет
не оформили PIL,8182,2,20170527,CSF,43,M,0,0,0,0,0.00,0.00,1,1,20600,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8183,0,20170527,CSF,35,F,0,0,0,0,0.00,0.00,2,2,84300,1,0,0,0,0,0,0,0,0,2,4,0,Нет
оформили PIL,8184,1,20170728,CC,29,F,0,0,2,2,0.00,0.00,4,2,41250,0,0,0,3,1,30000,0,0,0,1,16,0,Нет
не оформили PIL,8185,2,20170528,CSF,30,M,0,0,1,0,0.00,0.00,2,1,43400,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,8186,2,20170227,CSF,29,M,0,0,1,1,0.00,0.00,3,2,8900,2,0,0,2,1,10720,0,0,0,2,10,0,Нет
оформили PIL,8187,1,20170227,PIL,55,F,0,0,0,0,0.00,0.00,2,0,0,0,0,0,3,1,70000,0,0,0,0,0,0,Нет
не оформили PIL,8188,5,20170529,CC,51,M,0,0,0,0,0.00,0.00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8189,5,20170529,CC,46,M,0,0,0,0,0.00,0.00,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8190,0,20170529,CC,40,F,0,0,0,0,0.00,0.00,1,1,12050,0,0,0,0,0,0,0,0,0,15,80,0,Нет
не оформили PIL,8191,2,20170529,CSF,36,F,0,0,0,0,0.00,0.00,1,1,27900,1,0,0,0,0,0,0,0,0,0,5,0,Нет
не оформили PIL,8192,5,20170529,CSF,35,M,2,1,0,0,0.00,0.00,1,1,13650,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,8193,0,20170227,CC,33,F,0,0,0,0,0.00,0.00,3,1,1000,1,0,0,2,1,20197,0,0,0,6,0,0,Нет
оформили PIL,8194,1,20170228,CC,40,F,0,0,1,0,0.00,0.00,4,0,0,0,0,0,2,1,57250,0,0,0,0,0,0,Нет
оформили PIL,8195,1,20170228,CC,33,F,0,0,0,0,0.00,0.00,5,1,18000,0,0,0,5,2,86303.95,0,0,0,19,18,0,Нет
оформили PIL,8196,0,20170228,PIL,64,M,0,0,0,0,0.00,0.00,2,1,4100,0,0,0,3,1,30000,0,0,0,2,8,0,Нет
оформили PIL,8197,2,20170228,PIL,53,F,0,0,2,0,0.00,0.00,5,1,26550,0,0,0,5,1,41440,0,0,0,0,84,0,Нет
не оформили PIL,8198,0,20170530,CSF,65,F,1,1,0,0,0.00,0.00,2,1,10400,1,0,0,2,1,26000,0,0,0,3,15,0,Нет
не оформили PIL,8199,0,20170530,CC,61,F,0,0,0,0,0.00,0.00,2,0,0,0,0,0,1,1,7728,0,0,0,0,0,0,Нет
не оформили PIL,8200,5,20170530,CSF,51,F,0,0,0,0,0.00,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8201,,20170530,CC,48,F,0,0,0,0,0.00,0.00,1,1,8000,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8202,2,20170530,CSF,45,F,0,0,0,0,0.00,0.00,2,2,49950,1,0,0,0,0,0,0,0,0,0,22,0,Нет
не оформили PIL,8203,2,20170530,ZP,44,F,1,1,0,0,"43,055.00",0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0,Нет
не оформили PIL,8204,2,20170530,PIL,36,M,0,0,0,0,0.00,0.00,2,2,27400,0,0,0,1,0,0,0,0,0,3,22,0,Нет
оформили PIL,8205,2,20170228,CC,36,M,1,1,0,0,"26,138.91",0.00,3,1,49500,0,0,0,1,0,0,3,1,114000,12,35,0,Нет
не оформили PIL,8206,0,20170531,CC,58,M,0,0,0,0,0.00,0.00,1,1,14000,0,0,0,0,0,0,0,0,0,0,27,0,Нет
не оформили PIL,8207,2,20170531,CC,49,F,0,0,0,0,0.00,0.00,1,1,26800,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8208,2,20170531,CC,27,M,0,0,0,0,0.00,0.00,1,1,21000,0,0,0,0,0,0,0,0,0,0,5,0,Нет
оформили PIL,8209,2,20170228,CSF,43,M,1,1,0,0,525.46,0.00,1,0,0,1,0,0,2,1,50000,0,0,0,59,24,0,Нет
оформили PIL,8210,2,20170301,CSF,49,M,0,0,0,0,0.00,0.00,3,0,0,1,0,0,3,1,53600,0,0,0,0,0,0,Нет
оформили PIL,8211,1,20170306,DT AP,32,F,1,0,0,0,0.00,0.00,2,2,43000,0,0,0,1,1,42900,0,0,0,5,6,0,Нет
оформили PIL,8212,0,20170321,DT AP,69,F,1,1,0,0,0.00,0.00,2,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,Нет
оформили PIL,8213,2,20170306,CC,33,M,0,0,0,0,0.00,0.00,2,2,6200,0,0,0,1,1,26800,0,0,0,3,13,0,Нет
оформили PIL,8214,0,20170302,CC,51,F,0,0,0,0,0.00,0.00,4,0,0,0,0,0,2,1,23507,0,0,0,0,0,0,Нет
оформили PIL,8215,2,20170309,CC,35,M,0,0,0,0,0.00,0.00,3,2,34200,0,0,0,2,1,50250,0,0,0,0,73,0,Нет
не оформили PIL,8216,2,20170601,DT AP,58,F,2,2,0,0,334.79,0.00,2,1,28200,0,0,0,0,0,0,0,0,0,16,0,0,Нет
не оформили PIL,8217,1,20170601,ZP,43,M,1,1,0,0,68.88,0.00,1,1,22700,1,0,0,0,0,0,0,0,0,19,0,0,Нет
не оформили PIL,8218,0,20170601,PIL,43,M,0,0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8219,2,20170601,CC,29,M,0,0,0,0,0.00,0.00,2,2,29700,0,0,0,1,0,0,0,0,0,0,1,0,Нет
оформили PIL,8220,1,20170316,CC,38,F,0,0,0,0,0.00,0.00,2,2,13150,0,0,0,1,1,41785.81,0,0,0,0,3,0,Нет
оформили PIL,8221,2,20170330,DEB,30,M,0,0,1,1,0.00,0.00,1,1,3650,1,1,"29,999",1,1,24608.63,0,0,0,0,0,0,Нет
оформили PIL,8222,1,20170327,CC,37,F,0,0,0,0,0.00,0.00,2,0,0,0,0,0,2,1,16453.06,0,0,0,0,0,0,Нет
оформили PIL,8223,2,20170303,PIL,33,F,0,0,0,0,0.00,0.00,2,0,0,0,0,0,3,1,80000,0,0,0,0,0,0,Нет
оформили PIL,8224,1,20170313,CC,38,F,0,0,0,0,0.00,0.00,3,2,25800,0,0,0,1,1,50000,0,0,0,1,0,0,Нет
оформили PIL,8225,1,20170310,ZP,39,M,1,1,0,0,"4,068.31",0.00,3,0,0,2,1,"10,795",2,1,56412.6,0,0,0,19,9,0,Нет
оформили PIL,8226,1,20170330,ZP,37,F,2,2,0,0,62.35,0.00,3,1,2000,0,0,0,2,1,52000,0,0,0,7,18,0,Нет
оформили PIL,8227,2,20170311,CC,38,M,0,0,1,1,0.00,0.00,2,2,18750,0,0,0,2,1,65722,0,0,0,1,0,0,Нет
не оформили PIL,8228,1,20170602,ZP,68,F,1,1,1,1,97.18,0.00,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,Нет
не оформили PIL,8229,1,20170602,CC,68,F,0,0,1,1,5.32,0.00,2,1,12950,0,0,0,1,1,24779.91,0,0,0,2,0,0,Нет
не оформили PIL,8230,2,20170602,CSF,46,F,0,0,0,0,0.00,0.00,1,1,14000,1,0,0,1,1,78820,0,0,0,0,0,0,Нет
не оформили PIL,8231,2,20170602,DT AP,32,M,1,1,0,0,198.26,0.00,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,Нет
не оформили PIL,8232,0,20170602,DT AP,25,M,1,1,2,2,749.37,"6,727.82",0,0,0,0,0,0,0,0,0,0,0,0,3,48,0,Нет
оформили PIL,8233,0,20170304,CSF,44,F,0,0,0,0,0.00,0.00,2,0,0,1,0,0,1,1,20629.2,0,0,0,0,0,0,Нет
оформили PIL,8234,2,20170304,CSF,33,M,0,0,0,0,0.00,0.00,4,1,4800,3,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,8235,1,20170304,CSF,25,F,0,0,0,0,0.00,0.00,2,0,0,2,0,0,2,1,14164.12,0,0,0,0,0,0,Нет
не оформили PIL,8236,2,20170603,CC,41,F,0,0,0,0,0.00,0.00,2,2,29400,0,0,0,0,0,0,0,0,0,7,2,0,Нет
оформили PIL,8237,0,20170304,CSF,54,F,0,0,0,0,0.00,0.00,2,1,27900,1,0,0,1,1,50000,0,0,0,1,0,0,Нет
оформили PIL,8238,2,20170304,CSF,52,M,0,0,1,1,0.00,0.00,1,0,0,1,0,0,1,1,17019.48,0,0,0,0,0,0,Нет
не оформили PIL,8239,2,20170604,CC,56,F,0,0,0,0,0.00,0.00,1,1,21000,1,0,0,0,0,0,0,0,0,0,11,0,Нет
оформили PIL,8240,0,20170305,CSF,45,F,0,0,0,0,0.00,0.00,2,0,0,1,0,0,1,1,32410,0,0,0,0,0,0,Нет
не оформили PIL,8241,2,20170605,CC,61,F,0,0,0,0,0.00,0.00,2,2,27350,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,8242,2,20190520,CC,31,M,0,0,0,0,0.00,0.00,1,1,2000,0,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,8243,1,20170713,CC,47,M,1,1,0,0,0.00,0.00,2,1,33950,0,0,0,1,1,5180,0,0,0,23,32,0,Нет
оформили PIL,8244,0,20170622,PIL,67,F,0,0,2,1,4.40,0.00,6,1,22000,0,0,0,5,1,33000,0,0,0,4,1,0,Нет
оформили PIL,8245,2,20170817,PIL,47,F,0,0,3,3,0.00,0.00,3,2,37650,0,0,0,2,1,18782.8,0,0,0,14,6,0,Нет
оформили PIL,8246,2,20171013,ZP,42,M,1,1,0,0,69.26,0.00,3,1,4500,0,0,0,1,0,0,0,0,0,0,1,0,Нет
оформили PIL,8247,0,20190923,DEB,64,F,0,0,1,1,0.03,0.00,1,1,1000,0,0,0,1,1,34030,0,0,0,0,0,0,Нет
не оформили PIL,8248,5,20170606,CSF,42,F,0,0,0,0,0.00,0.00,2,2,31000,2,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8249,1,20170606,CC,37,M,0,0,0,0,0.00,0.00,1,1,23900,0,0,0,0,0,0,0,0,0,1,2,0,Нет
не оформили PIL,8250,2,20170606,DT AP,34,F,1,1,1,1,"109,142.04",0.00,0,0,0,0,0,0,0,0,0,0,0,0,32,25,0,Нет
не оформили PIL,8251,2,20170606,CC,28,M,1,1,0,0,0.23,0.00,1,1,26850,0,0,0,0,0,0,0,0,0,20,79,0,Нет
оформили PIL,8252,2,20170306,CC,53,F,0,0,0,0,0.00,0.00,3,1,30400,1,0,0,1,1,20700.75,0,0,0,3,6,0,Нет
оформили PIL,8253,2,20180803,CC,30,M,0,0,2,2,"4,997.43",0.00,2,2,47350,0,0,0,1,1,87837.2,0,0,0,4,30,0,Нет
оформили PIL,8254,5,20170407,PIL,35,M,0,0,2,1,0.00,0.00,2,1,5000,0,0,0,2,0,0,0,0,0,0,0,0,Нет
оформили PIL,8255,2,20170306,PIL,39,M,0,0,0,0,0.00,0.00,1,1,22800,0,0,0,2,1,53116,0,0,0,1,0,0,Нет
оформили PIL,8256,1,20170306,CSF,30,F,0,0,0,0,0.00,0.00,4,0,0,2,0,0,2,1,50000,0,0,0,0,0,0,Нет
не оформили PIL,8257,0,20170607,CC,45,M,0,0,0,0,0.00,0.00,2,2,14500,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8258,2,20170607,CC,35,M,0,0,0,0,0.00,0.00,1,1,27300,0,0,0,0,0,0,0,0,0,1,0,0,Нет
не оформили PIL,8259,2,20170607,CC,34,M,0,0,0,0,0.00,0.00,1,1,17800,0,0,0,0,0,0,0,0,0,5,6,0,Нет
не оформили PIL,8260,2,20170607,CSF,30,M,0,0,2,0,0.00,0.00,1,1,20650,1,0,0,0,0,0,0,0,0,0,1,0,Нет
не оформили PIL,8261,5,20170607,CSF,27,F,0,0,0,0,0.00,0.00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,8262,2,20170307,CC,55,M,0,0,0,0,0.00,0.00,5,1,27000,0,0,0,4,1,202000,0,0,0,8,0,0,Нет
оформили PIL,8263,1,20170307,CC,30,F,0,0,0,0,0.00,0.00,6,2,2000,3,0,0,3,1,35503.85,0,0,0,1,0,0,Нет
оформили PIL,8264,2,20170307,CSF,31,M,0,0,0,0,0.00,0.00,2,0,0,1,0,0,2,1,22622.25,0,0,0,0,0,0,Нет
не оформили PIL,8265,0,20170608,PIL,61,M,0,0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8266,0,20170608,ZP,45,M,1,1,0,0,0.00,0.00,1,1,4700,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8267,2,20170608,CC,36,F,1,1,0,0,37.79,0.00,3,0,0,0,0,0,1,0,0,0,0,0,7,0,0,Нет
не оформили PIL,8268,2,20170608,CC,33,F,0,0,0,0,0.00,0.00,1,1,26900,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8269,0,20170608,PIL,25,M,0,0,0,0,0.00,0.00,3,0,0,0,0,0,3,1,35000,0,0,0,0,0,0,Нет
оформили PIL,8270,0,20170308,CSF,64,F,0,0,0,0,0.00,0.00,1,1,5000,1,0,0,1,1,5580,0,0,0,0,59,0,Нет
оформили PIL,8271,2,20170308,CC,33,F,0,0,2,1,0.00,0.00,4,2,22500,2,0,0,2,1,30909.2,0,0,0,8,46,0,Нет
оформили PIL,8272,1,20170309,CC,39,F,0,0,0,0,0.00,0.00,2,2,24000,1,0,0,1,1,20596,0,0,0,0,0,0,Нет
оформили PIL,8273,0,20170330,CC,45,F,0,0,0,0,0.00,0.00,2,2,30500,0,0,0,1,1,30000,0,0,0,0,3,0,Нет
оформили PIL,8274,2,20170329,CC,61,F,0,0,0,0,0.00,0.00,4,2,28250,0,0,0,3,1,75000,0,0,0,0,0,0,Нет
оформили PIL,8275,0,20170310,CC,42,F,0,0,0,0,0.00,0.00,2,1,22700,1,0,0,1,1,50000,0,0,0,1,0,0,Нет
оформили PIL,8276,2,20170310,CC,42,F,0,0,1,1,0.00,0.00,4,1,14200,0,0,0,3,1,60000,0,0,0,6,108,0,Нет
не оформили PIL,8277,0,20170609,CSF,66,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8278,0,20170609,PIL,59,F,0,0,0,0,0.00,0.00,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8279,2,20170609,CC,47,M,0,0,0,0,0.00,0.00,1,1,23800,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8280,2,20170609,CC,45,M,0,0,0,0,0.00,0.00,2,2,49150,0,0,0,0,0,0,0,0,0,1,20,0,Нет
не оформили PIL,8281,0,20170609,CC,38,F,1,1,0,0,0.00,0.00,1,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8282,5,20170609,CSF,36,F,0,0,0,0,0.00,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,8283,0,20170609,CC,35,F,0,0,0,0,0.00,0.00,2,2,49600,0,0,0,0,0,0,0,0,0,3,0,0,Нет
не оформили PIL,8284,0,20170609,CC,32,M,0,0,0,0,0.00,0.00,2,1,10500,0,0,0,1,1,46300,0,0,0,0,0,0,Нет
оформили PIL,8285,2,20170310,CC,27,F,1,1,0,0,"6,936.30",0.00,3,1,30000,0,0,0,1,1,45760,0,0,0,2,102,0,Нет
оформили PIL,8286,2,20170310,CC,54,F,0,0,1,0,0.00,0.00,4,1,2000,0,0,0,4,1,99999,0,0,0,0,0,0,Нет
оформили PIL,8287,2,20170317,CC,44,M,0,0,0,0,0.00,0.00,3,0,0,0,0,0,2,1,40051,0,0,0,22,22,0,Нет
